slopeH,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,slopeH_rounded
-0.146947195,-0.000288741,0.000117776,0.000131225,0.1027432969652973,1859.6303613120983,-0.146947
-0.146939194,-0.000288509,0.00011771,0.00013111,0.102668098,1861.055152651964,-0.146939
-0.146931193,-0.000288243,0.000117602,0.000130976,0.1026869533311348,1862.8175575639043,-0.146931
-0.146923192,-0.000288039,0.000117544,0.000130876,0.1026188885302498,1864.0745726728608,-0.146923
-0.146915192,-0.000287705,0.000117449,0.000130716,0.1025051239968688,1866.1230758085865,-0.146915
-0.146907191,-0.000287472,0.000117375,0.000130603,0.102447682,1867.5889997272748,-0.146907
-0.14689919,-0.000287208,0.000117304,0.00013047,0.1023545153936502,1869.222522119371,-0.146899
-0.146891189,-0.000286966,0.000117275,0.000130349,0.1021561534257215,1870.593415903423,-0.146891
-0.146883188,-0.000286738,0.00011715,0.000130241,0.1022617411081641,1872.2086460717417,-0.146883
-0.146875188,-0.000286457,0.000117086,0.000130103,0.102116429,1873.901431795143,-0.146875
-0.146867187,-0.000286165,0.000117032,0.000129962,0.1019295294766299,1875.613772,-0.146867
-0.146859186,-0.000285943,0.000116967,0.000129852,0.101862296,1877.0150394299976,-0.146859
-0.146851185,-0.000285661,0.000116856,0.000129715,0.1018602005188636,1878.8778760622024,-0.146851
-0.146843184,-0.000285435,0.000116719,0.000129596,0.1020258731345005,1880.5815678880997,-0.146843
-0.146835184,-0.000285184,0.000116664,0.000129479,0.1018807923947929,1882.0806023828263,-0.146835
-0.146827183,-0.000284873,0.000116577,0.000129329,0.1017693758814981,1884.0231484906913,-0.146827
-0.146819182,-0.000284621,0.000116526,0.000129211,0.1016138917737877,1885.5201078636417,-0.146819
-0.146811181,-0.000284358,0.000116402,0.000129082,0.1016791040365254,1887.3566463500008,-0.146811
-0.14680318,-0.000284114,0.000116333,0.000128965,0.1015921849558339,1888.8867474500396,-0.146803
-0.14679518,-0.000283813,0.000116245,0.000128819,0.1014959399639049,1890.7958218126944,-0.146795
-0.146787179,-0.00028353,0.000116168,0.000128677,0.1013983982829421,1892.5960101686796,-0.146787
-0.146779178,-0.000283263,0.000116079,0.00012855,0.101342166,1894.3259273461233,-0.146779
-0.146771177,-0.000283017,0.000116089,0.000128427,0.1010129854003726,1895.6195645524488,-0.146771
-0.146763176,-0.0002828,0.000116008,0.000128323,0.1009954536235953,1897.0605827833049,-0.146763
-0.146755176,-0.000282552,0.000115877,0.000128197,0.1011108465132505,1898.8804812959524,-0.146755
-0.146747175,-0.000282252,0.000115865,0.000128058,0.1007654944015691,1900.5107927407532,-0.146747
-0.146739174,-0.000282084,0.000115715,0.00012797,0.1010395338685804,1901.9743643142892,-0.146739
-0.146731173,-0.000281754,0.000115674,0.000127809,0.1007593204481413,1903.8984503718004,-0.146731
-0.146723172,-0.000281496,0.00011564,0.000127686,0.10054194,1905.408181335031,-0.146723
-0.146715172,-0.000281328,0.000115573,0.000127587,0.1005731823874986,1906.619287,-0.146715
-0.146707171,-0.000281025,0.000115499,0.000127441,0.100428437,1908.525698,-0.146707
-0.14669917,-0.000280795,0.000115448,0.000127327,0.1003092922229745,1909.9638202093868,-0.146699
-0.146691169,-0.000280495,0.000115277,0.000127179,0.1004752717153116,1912.2240776583471,-0.146691
-0.146683168,-0.000280253,0.000115219,0.000127063,0.1003585193718057,1913.7491469388617,-0.146683
-0.146675168,-0.000279987,0.000115157,0.00012693,0.1002295560137771,1915.438339326522,-0.146675
-0.146667167,-0.000279723,0.000115077,0.000126804,0.1001501947305089,1917.162332839064,-0.146667
-0.146659166,-0.000279541,0.000114978,0.000126705,0.1002521745510438,1918.5599111737597,-0.146659
-0.146651165,-0.000279253,0.000114927,0.000126572,0.1000424999956325,1920.301100254296,-0.146651
-0.146643164,-0.000278952,0.000114843,0.000126423,0.099935785,1922.270653161512,-0.146643
-0.146635164,-0.000278743,0.000114762,0.00012632,0.099934772,1923.7238623218705,-0.146635
-0.146627163,-0.000278468,0.000114682,0.000126188,0.099842699,1925.5269445551403,-0.146627
-0.146619162,-0.000278273,0.000114586,0.000126084,0.099917389,1926.991800774743,-0.146619
-0.146611161,-0.000277953,0.000114563,0.000125936,0.09957965,1928.8180174687095,-0.146611
-0.14660316,-0.000277707,0.000114444,0.000125812,0.0996552,1930.6366732982344,-0.146603
-0.14659516,-0.000277403,0.000114324,0.000125664,0.099656848,1932.774741565274,-0.146595
-0.146587159,-0.000277221,0.000114264,0.000125571,0.099625707,1934.025947493676,-0.146587
-0.146579158,-0.00027695,0.000114232,0.000125444,0.099379221,1935.633821024751,-0.146579
-0.146571157,-0.000276678,0.000114151,0.000125312,0.099294803,1937.4567875282723,-0.146571
-0.146563156,-0.000276361,0.000114085,0.000125157,0.099110889,1939.4788607325056,-0.146563
-0.146555156,-0.000276142,0.000114003,0.000125051,0.099095631,1941.010379175855,-0.146555
-0.146547155,-0.000275949,0.000113966,0.00012495,0.098981929,1942.255782540245,-0.146547
-0.146539154,-0.000275661,0.000113867,0.000124813,0.098928651,1944.233288288313,-0.146539
-0.146531153,-0.00027541,0.000113718,0.000124687,0.09909449,1946.2234642951337,-0.146531
-0.146523152,-0.00027516,0.000113677,0.000124566,0.09890783,1947.7868543011991,-0.146523
-0.146515152,-0.000274853,0.000113533,0.000124417,0.098983054,1950.0675538092776,-0.146515
-0.146507151,-0.000274689,0.000113501,0.000124333,0.098886357,1951.1323932914631,-0.146507
-0.14649915,-0.000274407,0.000113413,0.000124196,0.098811062,1953.064879559382,-0.146499
-0.146491149,-0.00027411,0.000113331,0.000124054,0.098691758,1955.0517143435832,-0.146491
-0.146483148,-0.000274011,0.000113389,0.000123978,0.098432674,1955.4995954390683,-0.146483
-0.146475148,-0.000273724,0.000113324,0.00012384,0.098273643,1957.3788852775565,-0.146475
-0.146467147,-0.000273434,0.000113196,0.000123698,0.098318641,1959.5244814872765,-0.146467
-0.146459146,-0.00027318,0.000113159,0.000123575,0.09811409,1961.1118074306112,-0.146459
-0.146451145,-0.000272923,0.000113056,0.000123445,0.098128469,1962.999134032709,-0.146451
-0.146443144,-0.000272711,0.000113003,0.000123344,0.098025609,1964.412818653019,-0.146443
-0.146435144,-0.0002725,0.000112934,0.000123233,0.097994097,1965.9253142087373,-0.146435
-0.146427143,-0.000272209,0.00011291,0.000123097,0.097694334,1967.6686597803791,-0.146427
-0.146419142,-0.000271949,0.000112774,0.00012297,0.097801329,1969.6958091565868,-0.146419
-0.146411141,-0.000271735,0.000112684,0.000122861,0.097826287,1971.2999673106376,-0.146411
-0.14640314,-0.000271393,0.000112602,0.000122698,0.097649871,1973.579818671828,-0.146403
-0.14639514,-0.000271185,0.000112508,0.000122591,0.097696368,1975.1766928177412,-0.146395
-0.146387139,-0.000270952,0.00011249,0.000122483,0.097449172,1976.5790211048848,-0.146387
-0.146379138,-0.000270683,0.000112358,0.000122358,0.097522703,1978.635952218918,-0.146379
-0.146371137,-0.000270425,0.000112323,0.000122231,0.097308201,1980.2836567972088,-0.146371
-0.146363136,-0.000270192,0.000112231,0.000122116,0.097311197,1982.011099900887,-0.146363
-0.146355136,-0.00026989,0.000112148,0.000121971,0.097191708,1984.0930006166468,-0.146355
-0.146347135,-0.000269691,0.000112077,0.000121873,0.097166633,1985.543363740784,-0.146347
-0.146339134,-0.000269397,0.000112021,0.00012175,0.096933201,1987.405966927807,-0.146339
-0.146331133,-0.000269113,0.000111927,0.000121606,0.096884954,1989.471359812637,-0.146331
-0.146323132,-0.000268887,0.000111904,0.000121502,0.096659524,1990.8706017674576,-0.146323
-0.146315132,-0.000268606,0.000111828,0.000121363,0.096550552,1992.8351175057312,-0.146315
-0.146307131,-0.000268355,0.000111694,0.000121239,0.096664922,1994.8596704559925,-0.146307
-0.14629913,-0.000268141,0.000111658,0.000121136,0.096507128,1996.2673643857536,-0.146299
-0.146291129,-0.000267858,0.000111598,0.000120996,0.096342536,1998.1952871140345,-0.146291
-0.146283128,-0.00026761,0.000111487,0.000120874,0.096384067,2000.114510853812,-0.146283
-0.146275128,-0.000267408,0.000111464,0.000120763,0.096225111,2001.4651114586345,-0.146275
-0.146267127,-0.000267142,0.000111387,0.000120631,0.096136487,2003.362680948235,-0.146267
-0.146259126,-0.000266919,0.000111335,0.000120523,0.096016215,2004.904446669564,-0.146259
-0.146251125,-0.000266631,0.000111276,0.000120385,0.095834839,2006.856187416032,-0.146251
-0.146243124,-0.000266378,0.000111163,0.000120261,0.095878318,2008.833052210953,-0.146243
-0.146235124,-0.000266183,0.0001111,0.000120159,0.095843869,2010.2849665089852,-0.146235
-0.146227123,-0.000265919,0.000111077,0.000120028,0.095583239,2011.974420133521,-0.146227
-0.146219122,-0.000265673,0.000110977,0.000119915,0.095579546,2013.831872208865,-0.146219
-0.146211121,-0.000265419,0.000110917,0.000119787,0.095454952,2015.6309256515376,-0.146211
-0.14620312,-0.000265146,0.000110765,0.000119654,0.095596957,2017.8967218001176,-0.146203
-0.14619512,-0.000264944,0.000110755,0.000119556,0.095369303,2019.1638523019024,-0.146195
-0.146187119,-0.000264645,0.000110655,0.000119406,0.095316822,2021.398776671853,-0.146187
-0.146179118,-0.000264379,0.000110541,0.000119277,0.095344241,2023.4877812844445,-0.146179
-0.146171117,-0.000264207,0.000110528,0.000119194,0.095163031,2024.5805539982848,-0.146171
-0.146163116,-0.000263964,0.000110426,0.000119073,0.095185249,2026.494979,-0.146163
-0.146155116,-0.000263686,0.000110374,0.000118939,0.094991766,2028.3981449175371,-0.146155
-0.146147115,-0.000263443,0.000110252,0.000118819,0.095081751,2030.401299503936,-0.146147
-0.146139114,-0.000263202,0.000110224,0.000118702,0.094857022,2031.9912407672757,-0.146139
-0.146131113,-0.000262944,0.000110136,0.000118575,0.09481601,2033.947793158136,-0.146131
-0.146123112,-0.000262693,0.00011009,0.000118448,0.09464992,2035.6986067982943,-0.146123
-0.146115112,-0.000262464,0.000109982,0.00011834,0.094698534,2037.5519935353827,-0.146115
-0.146107111,-0.000262225,0.00010993,0.00011822,0.094567208,2039.255931551162,-0.146107
-0.14609911,-0.000261953,0.000109811,0.000118088,0.094600425,2041.4337784055915,-0.146099
-0.146091109,-0.000261774,0.000109701,0.000117997,0.094734135,2043.0188695926945,-0.146091
-0.146083108,-0.000261429,0.000109726,0.000117833,0.094198406,2045.035738,-0.146083
-0.146075108,-0.000261241,0.00010962,0.000117737,0.094309135,2046.6738835073904,-0.146075
-0.146067107,-0.000260973,0.000109538,0.000117613,0.094216743,2048.661376,-0.146067
-0.146059106,-0.00026075,0.000109462,0.000117499,0.094184977,2050.394611784403,-0.146059
-0.146051105,-0.00026047,0.000109372,0.000117366,0.09410768,2052.5074086162153,-0.146051
-0.146043104,-0.000260228,0.000109305,0.000117248,0.094014765,2054.310057311427,-0.146043
-0.146035104,-0.000260007,0.000109222,0.000117139,0.093999372,2056.053416773672,-0.146035
-0.146027103,-0.000259789,0.000109165,0.000117027,0.093914706,2057.694284434666,-0.146027
-0.146019102,-0.000259492,0.000109091,0.000116884,0.093770494,2059.873123729867,-0.146019
-0.146011101,-0.000259215,0.000109018,0.000116751,0.093644524,2061.922111648363,-0.146011
-0.1460031,-0.000259022,0.000108967,0.000116654,0.093564545,2063.377385006723,-0.146003
-0.1459951,-0.000258748,0.000108877,0.000116522,0.093501424,2065.4941226276387,-0.145995
-0.145987099,-0.000258566,0.000108817,0.000116433,0.093460037,2066.903340807545,-0.145987
-0.145979098,-0.000258303,0.00010874,0.000116299,0.093382587,2068.9270249197475,-0.145979
-0.145971097,-0.000258031,0.000108686,0.000116171,0.093197019,2070.8742022100782,-0.145971
-0.145963096,-0.000257791,0.000108605,0.000116061,0.093132862,2072.724392684878,-0.145963
-0.145955096,-0.000257547,0.000108465,0.000115937,0.093286309,2074.9120848588436,-0.145955
-0.145947095,-0.000257235,0.000108419,0.000115789,0.093019713,2077.0890387311633,-0.145947
-0.145939094,-0.000257002,0.00010834,0.000115675,0.092977477,2078.9265789073916,-0.145939
-0.145931093,-0.00025675,0.000108298,0.000115551,0.092785539,2080.7372741650447,-0.145931
-0.145923092,-0.000256588,0.000108178,0.000115467,0.092981205,2082.3214311618585,-0.145923
-0.145915092,-0.000256349,0.000108162,0.00011535,0.092721501,2083.9345924988615,-0.145915
-0.145907091,-0.000256096,0.000108116,0.000115229,0.092538106,2085.762654767602,-0.145907
-0.14589909,-0.000255836,0.000107993,0.000115102,0.092601977,2087.9851412920484,-0.145899
-0.145891089,-0.000255574,0.000107971,0.000114975,0.092328825,2089.773455806455,-0.145891
-0.145883088,-0.000255346,0.000107872,0.000114864,0.092356371,2091.6891803075337,-0.145883
-0.145875088,-0.000255071,0.000107787,0.000114728,0.092281406,2093.863435,-0.145875
-0.145867087,-0.000254838,0.000107781,0.000114605,0.092016166,2095.4525336823267,-0.145867
-0.145859086,-0.000254612,0.000107675,0.000114492,0.092072992,2097.4068389800295,-0.145859
-0.145851085,-0.00025441,0.000107605,0.000114389,0.092046887,2099.0539837661217,-0.145851
-0.145843084,-0.000254147,0.000107511,0.000114264,0.092007689,2101.184244169246,-0.145843
-0.145835084,-0.000253883,0.000107457,0.000114135,0.091837238,2103.158773446046,-0.145835
-0.145827083,-0.000253683,0.000107413,0.000114034,0.091728657,2104.689268507066,-0.145827
-0.145819082,-0.000253443,0.00010734,0.000113912,0.091663999,2106.611985,-0.145819
-0.145811081,-0.000253218,0.000107301,0.000113807,0.091489898,2108.2562136125766,-0.145811
-0.14580308,-0.000252951,0.000107192,0.000113674,0.091502742,2110.5212045785547,-0.145803
-0.14579508,-0.000252676,0.000107094,0.000113541,0.09146321,2112.777629304682,-0.145795
-0.145787079,-0.000252447,0.00010705,0.000113431,0.0913038,2114.487734155958,-0.145787
-0.145779078,-0.000252215,0.000107031,0.000113315,0.091068013,2116.130992706341,-0.145779
-0.145771077,-0.000251943,0.00010691,0.000113185,0.091101761,2118.4711248613116,-0.145771
-0.145763076,-0.000251676,0.000106805,0.000113053,0.091100537,2120.7347162118967,-0.145763
-0.145755076,-0.000251463,0.000106761,0.000112948,0.090970198,2122.362936766632,-0.145755
-0.145747075,-0.000251234,0.000106682,0.000112835,0.090932857,2124.267733191412,-0.145747
-0.145739074,-0.000251007,0.000106612,0.000112726,0.090860519,2126.095264436804,-0.145739
-0.145731073,-0.000250766,0.000106525,0.0001126,0.090848013,2128.1525085712738,-0.145731
-0.145723072,-0.000250559,0.000106498,0.000112505,0.090654865,2129.645272577399,-0.145723
-0.145715072,-0.000250313,0.000106396,0.000112382,0.090671466,2131.7809257660074,-0.145715
-0.145707071,-0.000250029,0.00010629,0.000112241,0.09065642,2134.204044283228,-0.145707
-0.14569907,-0.000249809,0.000106234,0.000112136,0.090546592,2135.933217727836,-0.145699
-0.145691069,-0.00024955,0.000106162,0.000112012,0.090437877,2138.017763380687,-0.145691
-0.145683068,-0.000249329,0.000106087,0.000111898,0.090407448,2139.887061535255,-0.145683
-0.145675068,-0.000249091,0.000106066,0.000111786,0.09015477,2141.5872379059433,-0.145675
-0.145667067,-0.000248943,0.000106105,0.000111691,0.089882976,2142.521945,-0.145667
-0.145659066,-0.000248709,0.000105984,0.000111572,0.089987348,2144.703056,-0.145659
-0.145651065,-0.000248409,0.000105935,0.00011143,0.089741553,2146.9634510353094,-0.145651
-0.145643064,-0.000248193,0.000105793,0.00011132,0.089935494,2149.125121866733,-0.145643
-0.145635064,-0.000247956,0.000105816,0.000111205,0.089547512,2150.643451098531,-0.145635
-0.145627063,-0.000247717,0.000105654,0.000111088,0.089769137,2153.0420669715595,-0.145627
-0.145619062,-0.000247479,0.000105658,0.000110972,0.089439189,2154.666916844913,-0.145619
-0.145611061,-0.000247248,0.000105591,0.000110856,0.08936389,2156.591667547101,-0.145611
-0.14560306,-0.000247021,0.000105529,0.000110747,0.089265539,2158.441397856857,-0.145603
-0.14559506,-0.000246757,0.00010546,0.00011062,0.089144396,2160.587135416521,-0.145595
-0.145587059,-0.000246567,0.000105353,0.000110519,0.089264791,2162.445074,-0.145587
-0.145579058,-0.000246317,0.000105312,0.000110402,0.089058954,2164.3522377277613,-0.145579
-0.145571057,-0.000246081,0.000105248,0.000110296,0.088935831,2166.261320583839,-0.145571
-0.145563056,-0.000245863,0.00010517,0.000110185,0.088919039,2168.1682070492852,-0.145563
-0.145555056,-0.00024558,0.000105079,0.000110051,0.088834531,2170.563308666328,-0.145555
-0.145547055,-0.000245304,0.000104979,0.00010992,0.088793866,2172.956847160496,-0.145547
-0.145539054,-0.000245038,0.000104954,0.000109804,0.088490693,2174.878208953865,-0.145539
-0.145531053,-0.00024487,0.000104885,0.000109719,0.088509019,2176.4025533992453,-0.145531
-0.145523052,-0.000244589,0.00010481,0.000109586,0.088372041,2178.7150571810616,-0.145523
-0.145515052,-0.000244394,0.000104791,0.000109489,0.088181959,2180.196838433851,-0.145515
-0.145507051,-0.000244134,0.000104662,0.000109361,0.088266275,2182.653456737985,-0.145507
-0.14549905,-0.000243888,0.000104593,0.000109243,0.088164385,2184.721329047519,-0.145499
-0.145491049,-0.000243704,0.000104538,0.000109149,0.088116108,2186.3176837773294,-0.145491
-0.145483048,-0.00024343,0.000104493,0.000109005,0.087927948,2188.5244986432212,-0.145483
-0.145475048,-0.000243201,0.000104417,0.000108892,0.087880253,2190.532341659164,-0.145475
-0.145467047,-0.000242967,0.000104385,0.000108778,0.087674368,2192.3516724024653,-0.145467
-0.145459046,-0.000242725,0.000104276,0.000108663,0.087710838,2194.5998387347113,-0.145459
-0.145451045,-0.000242532,0.000104248,0.000108567,0.087550647,2196.1227954469828,-0.145451
-0.145443044,-0.000242282,0.000104209,0.000108443,0.087354649,2198.119057063658,-0.145443
-0.145435044,-0.00024203,0.000104106,0.000108316,0.08737218,2200.4538616007067,-0.145435
-0.145427043,-0.000241843,0.000104019,0.000108227,0.087405167,2202.2091457886618,-0.145427
-0.145419042,-0.000241582,0.000103984,0.0001081,0.087179226,2204.2649554746195,-0.145419
-0.145411041,-0.000241361,0.000103889,0.000107991,0.087202846,2206.330689,-0.145411
-0.14540304,-0.000241125,0.000103797,0.000107875,0.087196551,2208.499678607412,-0.145403
-0.14539504,-0.000240845,0.000103787,0.00010774,0.086856704,2210.5749945706657,-0.145395
-0.145387039,-0.000240659,0.000103705,0.000107648,0.086884094,2212.332462547483,-0.145387
-0.145379038,-0.000240407,0.000103612,0.000107521,0.086865903,2214.6421502715652,-0.145379
-0.145371037,-0.000240175,0.000103493,0.000107407,0.086956772,2216.9240953040307,-0.145371
-0.145363036,-0.000239923,0.000103469,0.000107287,0.086696077,2218.8799697441395,-0.145363
-0.145355036,-0.000239721,0.000103405,0.000107184,0.08664911,2220.689260298884,-0.145355
-0.145347035,-0.000239488,0.000103362,0.000107075,0.086474496,2222.595127513372,-0.145347
-0.145339034,-0.000239237,0.000103258,0.00010695,0.086494513,2224.9668832135726,-0.145339
-0.145331033,-0.000239038,0.000103237,0.00010685,0.086303999,2226.5499846010343,-0.145331
-0.145323032,-0.000238797,0.000103149,0.000106735,0.086273481,2228.755167485435,-0.145323
-0.145315032,-0.000238574,0.000103065,0.000106625,0.086255278,2230.8299650812833,-0.145315
-0.145307031,-0.000238296,0.000102979,0.000106486,0.086182552,2233.330506954525,-0.145307
-0.14529903,-0.000238079,0.000102907,0.000106384,0.086123183,2235.286336233951,-0.145299
-0.145291029,-0.000237874,0.000102856,0.000106283,0.08602119,2237.0715034259765,-0.145291
-0.145283028,-0.000237598,0.000102752,0.000106146,0.086010575,2239.662279865004,-0.145283
-0.145275028,-0.000237417,0.000102689,0.000106061,0.085969087,2241.3123045119028,-0.145275
-0.145267027,-0.000237157,0.000102613,0.000105934,0.08587665,2243.640469466149,-0.145267
-0.145259026,-0.000236919,0.000102522,0.000105816,0.085868724,2245.894973571985,-0.145259
-0.145251025,-0.000236751,0.000102535,0.000105727,0.085618982,2247.121412695122,-0.145251
-0.145243024,-0.00023645,0.000102406,0.000105583,0.085641482,2250.025556369152,-0.145243
-0.145235024,-0.000236254,0.000102363,0.000105488,0.085521083,2251.716665381584,-0.145235
-0.145227023,-0.000236031,0.000102326,0.000105382,0.085343128,2253.57663,-0.145227
-0.145219022,-0.00023578,0.000102238,0.000105253,0.085316054,2255.952214,-0.145219
-0.145211021,-0.000235545,0.000102193,0.000105145,0.085143283,2257.9352684535424,-0.145211
-0.14520302,-0.000235302,0.000102129,0.000105035,0.085009243,2260.059240615929,-0.145203
-0.14519502,-0.000235095,0.000102039,0.000104928,0.085048626,2262.1324674120583,-0.145195
-0.145187019,-0.000234863,0.000101984,0.000104818,0.084914922,2264.157562961182,-0.145187
-0.145179018,-0.000234636,0.000101903,0.000104707,0.084880648,2266.3096988268144,-0.145179
-0.145171017,-0.000234415,0.000101818,0.000104595,0.084881757,2268.4545731669477,-0.145171
-0.145163016,-0.000234183,0.000101797,0.000104482,0.08464544,2270.345400319021,-0.145163
-0.145155016,-0.000233946,0.000101721,0.000104368,0.084578808,2272.5497206036166,-0.145155
-0.145147015,-0.000233727,0.000101621,0.000104258,0.084627441,2274.766299607796,-0.145147
-0.145139014,-0.000233482,0.000101567,0.00010414,0.084474973,2276.9211399354003,-0.145139
-0.145131013,-0.000233269,0.000101474,0.000104032,0.084516344,2279.0719570612746,-0.145131
-0.145123012,-0.000233029,0.000101473,0.000103917,0.084196536,2280.9201257177374,-0.145123
-0.145115012,-0.000232855,0.000101379,0.000103819,0.084312611,2282.8268949690646,-0.145115
-0.145107011,-0.000232602,0.000101302,0.000103693,0.084236824,2285.2068203947724,-0.145107
-0.14509901,-0.000232385,0.000101271,0.000103589,0.084049445,2287.0442273120257,-0.145099
-0.145091009,-0.000232171,0.000101219,0.000103487,0.083933089,2288.969297811658,-0.145091
-0.145083008,-0.000231892,0.000101143,0.000103347,0.083827502,2291.5728905951164,-0.145083
-0.145075008,-0.000231727,0.000101085,0.00010326,0.083815232,2293.198891,-0.145075
-0.145067007,-0.000231491,0.000101053,0.000103152,0.083594203,2295.179977835667,-0.145067
-0.145059006,-0.000231257,0.000100943,0.000103036,0.083653651,2297.604476486318,-0.145059
-0.145051005,-0.000231007,0.000100884,0.000102915,0.08351701,2299.876119572545,-0.145051
-0.145043004,-0.000230831,0.000100826,0.000102824,0.083487044,2301.593800606537,-0.145043
-0.145035004,-0.000230564,0.000100807,0.000102697,0.08319038,2303.7851788369735,-0.145035
-0.145027003,-0.000230366,0.000100687,0.000102601,0.083323612,2305.9869317847515,-0.145027
-0.145019002,-0.000230109,0.000100605,0.000102473,0.083263758,2308.473009257158,-0.145019
-0.145011001,-0.000229862,0.000100563,0.000102354,0.083072175,2310.6515299838666,-0.145011
-0.145003,-0.000229669,0.000100482,0.000102261,0.083081998,2312.6089949075745,-0.145003
-0.144994999,-0.000229442,0.000100404,0.000102145,0.083056113,2314.8625207483487,-0.144995
-0.144986999,-0.000229225,0.000100343,0.000102036,0.082978072,2316.9383656520663,-0.144987
-0.144978998,-0.000228979,0.000100282,0.000101922,0.082838365,2319.202167,-0.144979
-0.144970997,-0.000228757,0.000100197,0.00010181,0.082834411,2321.4577681327337,-0.144971
-0.144962996,-0.000228528,0.000100153,0.000101701,0.082672625,2323.515427,-0.144963
-0.144954995,-0.000228325,0.000100091,0.000101596,0.082626434,2325.5183550785673,-0.144955
-0.144946995,-0.000228088,0.000100034,0.000101485,0.08249109,2327.7065348756087,-0.144947
-0.144938994,-0.000227917,0.000100034,0.000101378,0.082336347,2329.214872815154,-0.144939
-0.144930993,-0.000227703,9.993675641339904e-05,0.000101268,0.082393074,2331.5043388245035,-0.144931
-0.144922992,-0.000227497,9.987123013388556e-05,0.000101167,0.082336507,2333.531869,-0.144923
-0.144914991,-0.00022727,9.984481090441476e-05,0.00010106,0.082118353,2335.4979754760275,-0.144915
-0.144906991,-0.000227052,9.977175517406069e-05,0.000100952,0.082075336,2337.671455726469,-0.144907
-0.14489899,-0.000226881,9.965690239255308e-05,0.000100859,0.082253506,2339.745525617292,-0.144899
-0.144890989,-0.000226603,9.962545944119938e-05,0.000100728,0.08198322,2342.1571990761304,-0.144891
-0.144882988,-0.000226367,9.959551442761948e-05,0.000100617,0.081761204,2344.2313321613883,-0.144883
-0.144874987,-0.000226158,9.953861675171538e-05,0.000100515,0.081673226,2346.2537427334046,-0.144875
-0.144866987,-0.000225926,9.9461516057886e-05,0.000100397,0.081640398,2348.6080246520582,-0.144867
-0.144858986,-0.000225699,9.933757317526216e-05,0.000100286,0.081746634,2351.155372488959,-0.144859
-0.144850985,-0.000225472,9.930575885164215e-05,0.000100186,0.081522839,2353.142936312863,-0.144851
-0.144842984,-0.000225244,9.92172574711958e-05,0.000100074,0.081517234,2355.5171846564485,-0.144843
-0.144834983,-0.000225004,9.915738780819083e-05,9.995828608455604e-05,0.081396812,2357.8247203630817,-0.144835
-0.144826983,-0.000224776,9.908379469436568e-05,9.986433532782613e-05,0.081288163,2360.0240529175694,-0.144827
-0.144818982,-0.000224559,9.90885781675388e-05,9.976343477702264e-05,0.080974774,2361.773428186085,-0.144819
-0.144810981,-0.000224325,9.900476132429505e-05,9.964761043934622e-05,0.080950171,2364.191170605488,-0.144811
-0.14480298,-0.000224114,9.891400678441188e-05,9.953956822394971e-05,0.080986202,2366.484601,-0.144803
-0.144794979,-0.000223908,9.885449594548844e-05,9.944255297145156e-05,0.080902298,2368.5154047316364,-0.144795
-0.144786979,-0.00022366,9.877626702348152e-05,9.932001159440595e-05,0.080839645,2371.035587141969,-0.144787
-0.144778978,-0.000223414,9.875602584941134e-05,9.920128572571409e-05,0.080581831,2373.205971781216,-0.144779
-0.144770977,-0.000223243,9.873120438896876e-05,9.910560506387613e-05,0.080482073,2374.8447358586727,-0.144771
-0.144762976,-0.000223011,9.863767513706988e-05,9.898563442156671e-05,0.08050404,2377.363818068214,-0.144763
-0.144754975,-0.000222809,9.858918392069428e-05,9.88907303642872e-05,0.080391223,2379.3134078199587,-0.144755
-0.144746975,-0.000222597,9.850279546697038e-05,9.878600179402676e-05,0.08040064,2381.5979827759443,-0.144747
-0.144738974,-0.000222372,9.845685453058196e-05,9.867447804623453e-05,0.080263876,2383.7719409943393,-0.144739
-0.144730973,-0.00022215,9.843055781288967e-05,9.85635216115277e-05,0.080071804,2385.816436496732,-0.144731
-0.144722972,-0.000221987,9.833464531538992e-05,9.848110559307344e-05,0.080179849,2387.760528437057,-0.144723
-0.144714971,-0.000221707,9.830632646412596e-05,9.835106781341808e-05,0.079894034,2390.2581105546537,-0.144715
-0.144706971,-0.00022148,9.82043178225922e-05,9.823906846539998e-05,0.079932834,2392.783540554052,-0.144707
-0.14469897,-0.000221281,9.812885301130336e-05,9.813792876900428e-05,0.079932909,2394.9363149182714,-0.144699
